Date,State,Deceased,Migrated_Other,Hospitalized,Recovered,GeoID
30/01/2020,Kerala,0.0,0.0,0.0,1.0,32
02/02/2020,Kerala,0.0,0.0,0.0,1.0,32
03/02/2020,Kerala,0.0,0.0,0.0,1.0,32
02/03/2020,NCT of Delhi,0.0,0.0,0.0,1.0,7
02/03/2020,Telangana,0.0,0.0,0.0,1.0,0
03/03/2020,Rajasthan,0.0,0.0,0.0,1.0,8
04/03/2020,Haryana,0.0,0.0,2.0,12.0,6
04/03/2020,Rajasthan,0.0,0.0,0.0,1.0,8
04/03/2020,Uttar Pradesh,0.0,0.0,3.0,4.0,9
05/03/2020,NCT of Delhi,0.0,0.0,1.0,0.0,7
05/03/2020,Uttar Pradesh,0.0,0.0,0.0,1.0,9
06/03/2020,NCT of Delhi,0.0,0.0,0.0,1.0,7
06/03/2020,Himachal Pradesh,0.0,0.0,0.0,0.0,2
07/03/2020,Jammu & Kashmir,0.0,0.0,2.0,0.0,1
07/03/2020,Tamil Nadu,0.0,0.0,0.0,1.0,33
08/03/2020,Kerala,0.0,0.0,0.0,5.0,32
09/03/2020,NCT of Delhi,0.0,0.0,1.0,0.0,7
09/03/2020,Jammu & Kashmir,0.0,0.0,1.0,0.0,1
09/03/2020,Karnataka,0.0,0.0,0.0,1.0,29
09/03/2020,Kerala,0.0,0.0,0.0,1.0,32
09/03/2020,Maharashtra,0.0,0.0,0.0,2.0,27
09/03/2020,Punjab,0.0,0.0,1.0,0.0,3
09/03/2020,Uttar Pradesh,0.0,0.0,1.0,1.0,9
10/03/2020,Karnataka,0.0,0.0,0.0,3.0,29
10/03/2020,Kerala,0.0,0.0,1.0,7.0,32
10/03/2020,Maharashtra,0.0,0.0,3.0,0.0,27
10/03/2020,Rajasthan,0.0,0.0,0.0,1.0,8
11/03/2020,NCT of Delhi,0.0,0.0,1.0,0.0,7
11/03/2020,Jammu & Kashmir,0.0,0.0,1.0,0.0,1
11/03/2020,Maharashtra,0.0,0.0,6.0,0.0,27
12/03/2020,Andhra Pradesh,0.0,0.0,0.0,1.0,28
12/03/2020,NCT of Delhi,1.0,0.0,0.0,0.0,7
12/03/2020,Karnataka,0.0,0.0,0.0,1.0,29
12/03/2020,Kerala,0.0,0.0,0.0,2.0,32
12/03/2020,Maharashtra,1.0,0.0,2.0,0.0,27
12/03/2020,Uttar Pradesh,0.0,0.0,2.0,0.0,9
13/03/2020,NCT of Delhi,0.0,0.0,1.0,0.0,7
13/03/2020,Jammu & Kashmir,0.0,0.0,1.0,0.0,1
13/03/2020,Karnataka,1.0,0.0,0.0,0.0,29
13/03/2020,Kerala,0.0,0.0,0.0,3.0,32
13/03/2020,Maharashtra,0.0,0.0,3.0,0.0,27
13/03/2020,Uttar Pradesh,0.0,0.0,1.0,0.0,9
14/03/2020,Himachal Pradesh,0.0,3.0,0.0,0.0,2
14/03/2020,Maharashtra,0.0,0.0,9.0,0.0,27
14/03/2020,Rajasthan,0.0,0.0,1.0,0.0,8
14/03/2020,Telangana,0.0,0.0,1.0,0.0,0
15/03/2020,Kerala,0.0,0.0,0.0,2.0,32
15/03/2020,Maharashtra,0.0,0.0,6.0,0.0,27
15/03/2020,Telangana,0.0,0.0,1.0,0.0,0
15/03/2020,Uttarakhand,0.0,0.0,1.0,0.0,5
16/03/2020,Jammu & Kashmir,0.0,0.0,1.0,0.0,1
16/03/2020,Karnataka,0.0,0.0,0.0,1.0,29
16/03/2020,Kerala,0.0,0.0,2.0,1.0,32
16/03/2020,Maharashtra,0.0,0.0,7.0,0.0,27
16/03/2020,Odisha,0.0,0.0,1.0,0.0,21
16/03/2020,Telangana,0.0,0.0,1.0,0.0,0
17/03/2020,NCT of Delhi,0.0,1.0,2.0,0.0,7
17/03/2020,Haryana,0.0,0.0,1.0,0.0,6
17/03/2020,Karnataka,0.0,0.0,0.0,4.0,29
17/03/2020,Jammu & Kashmir,0.0,0.0,5.0,0.0,1
17/03/2020,Maharashtra,0.0,0.0,2.0,0.0,27
17/03/2020,Puducherry,0.0,0.0,1.0,0.0,34
17/03/2020,Telangana,0.0,0.0,1.0,0.0,0
17/03/2020,Uttar Pradesh,0.0,0.0,2.0,0.0,9
17/03/2020,West Bengal,0.0,0.0,0.0,1.0,19
18/03/2020,NCT of Delhi,0.0,0.0,1.0,0.0,7
18/03/2020,Haryana,0.0,0.0,2.0,0.0,6
18/03/2020,Jammu & Kashmir,0.0,0.0,1.0,0.0,1
18/03/2020,Karnataka,0.0,0.0,0.0,3.0,29
18/03/2020,Maharashtra,0.0,0.0,4.0,0.0,27
18/03/2020,Rajasthan,0.0,0.0,3.0,0.0,8
18/03/2020,Tamil Nadu,0.0,0.0,1.0,0.0,33
18/03/2020,Telangana,0.0,0.0,8.0,0.0,0
18/03/2020,Uttar Pradesh,0.0,0.0,2.0,0.0,9
19/03/2020,Andhra Pradesh,0.0,0.0,1.0,1.0,28
19/03/2020,Chandigarh,0.0,0.0,1.0,0.0,4
19/03/2020,Chhattisgarh,0.0,0.0,0.0,1.0,22
19/03/2020,NCT of Delhi,0.0,0.0,3.0,0.0,7
19/03/2020,Gujarat,0.0,0.0,2.0,0.0,24
19/03/2020,Karnataka,0.0,0.0,0.0,1.0,29
19/03/2020,Kerala,0.0,0.0,1.0,0.0,32
19/03/2020,Maharashtra,0.0,0.0,3.0,0.0,27
19/03/2020,Odisha,0.0,0.0,1.0,0.0,21
19/03/2020,Punjab,1.0,0.0,0.0,0.0,3
19/03/2020,Rajasthan,0.0,0.0,2.0,0.0,8
19/03/2020,Tamil Nadu,0.0,0.0,0.0,1.0,33
19/03/2020,Telangana,0.0,0.0,3.0,0.0,0
19/03/2020,Uttar Pradesh,0.0,0.0,3.0,0.0,9
19/03/2020,Uttarakhand,0.0,0.0,1.0,1.0,5
20/03/2020,Chandigarh,0.0,0.0,4.0,0.0,4
20/03/2020,NCT of Delhi,0.0,0.0,6.0,0.0,7
20/03/2020,Gujarat,0.0,0.0,4.0,1.0,24
20/03/2020,Haryana,0.0,0.0,2.0,0.0,6
20/03/2020,Himachal Pradesh,0.0,0.0,1.0,1.0,2
20/03/2020,Kerala,0.0,0.0,8.0,4.0,32
20/03/2020,Jammu & Kashmir,0.0,0.0,2.0,0.0,1
20/03/2020,Madhya Pradesh,0.0,0.0,4.0,0.0,23
20/03/2020,Maharashtra,0.0,0.0,4.0,0.0,27
20/03/2020,Punjab,0.0,0.0,1.0,0.0,3
20/03/2020,Rajasthan,0.0,0.0,8.0,0.0,8
20/03/2020,Telangana,0.0,0.0,3.0,0.0,0
20/03/2020,Uttar Pradesh,0.0,0.0,4.0,0.0,9
20/03/2020,West Bengal,0.0,0.0,1.0,0.0,19
21/03/2020,Andhra Pradesh,0.0,0.0,2.0,0.0,28
21/03/2020,NCT of Delhi,0.0,0.0,7.0,0.0,7
21/03/2020,Gujarat,1.0,0.0,6.0,0.0,24
21/03/2020,Haryana,0.0,0.0,2.0,0.0,6
21/03/2020,Karnataka,0.0,0.0,2.0,3.0,29
21/03/2020,Kerala,0.0,0.0,8.0,4.0,32
21/03/2020,Jammu & Kashmir,0.0,0.0,3.0,0.0,1
21/03/2020,Maharashtra,1.0,0.0,11.0,0.0,27
21/03/2020,Punjab,0.0,0.0,10.0,0.0,3
21/03/2020,Rajasthan,0.0,0.0,7.0,0.0,8
21/03/2020,Tamil Nadu,0.0,0.0,3.0,0.0,33
21/03/2020,Telangana,0.0,0.0,2.0,0.0,0
21/03/2020,Uttar Pradesh,0.0,0.0,4.0,0.0,9
21/03/2020,West Bengal,1.0,0.0,0.0,1.0,19
22/03/2020,Andhra Pradesh,0.0,0.0,1.0,0.0,28
22/03/2020,Bihar,1.0,0.0,1.0,0.0,10
22/03/2020,Chandigarh,0.0,0.0,1.0,0.0,4
22/03/2020,NCT of Delhi,0.0,0.0,1.0,0.0,7
22/03/2020,Gujarat,0.0,0.0,4.0,0.0,24
22/03/2020,Karnataka,0.0,0.0,0.0,6.0,29
22/03/2020,Kerala,1.0,0.0,13.0,1.0,32
22/03/2020,Madhya Pradesh,0.0,0.0,2.0,0.0,23
22/03/2020,Maharashtra,0.0,0.0,10.0,0.0,27
22/03/2020,Punjab,0.0,0.0,8.0,0.0,3
22/03/2020,Rajasthan,0.0,0.0,5.0,0.0,8
22/03/2020,Tamil Nadu,0.0,0.0,3.0,0.0,33
22/03/2020,Telangana,0.0,0.0,6.0,0.0,0
22/03/2020,Uttar Pradesh,0.0,0.0,2.0,0.0,9
22/03/2020,West Bengal,0.0,0.0,2.0,1.0,19
23/03/2020,Andhra Pradesh,0.0,0.0,1.0,0.0,28
23/03/2020,Bihar,0.0,0.0,1.0,0.0,10
23/03/2020,Chandigarh,0.0,0.0,1.0,0.0,4
23/03/2020,NCT of Delhi,0.0,0.0,2.0,0.0,7
23/03/2020,Gujarat,1.0,0.0,11.0,0.0,24
23/03/2020,Haryana,0.0,0.0,7.0,0.0,6
23/03/2020,Himachal Pradesh,1.0,0.0,0.0,0.0,2
23/03/2020,Karnataka,0.0,0.0,2.0,5.0,29
23/03/2020,Kerala,0.0,0.0,25.0,3.0,32
23/03/2020,Maharashtra,0.0,0.0,15.0,0.0,27
23/03/2020,Punjab,0.0,0.0,2.0,0.0,3
23/03/2020,Rajasthan,0.0,0.0,3.0,0.0,8
23/03/2020,Tamil Nadu,1.0,0.0,2.0,0.0,33
23/03/2020,Telangana,0.0,0.0,6.0,0.0,0
23/03/2020,Uttar Pradesh,0.0,0.0,3.0,1.0,9
23/03/2020,Uttarakhand,0.0,0.0,1.0,0.0,5
24/03/2020,Andhra Pradesh,0.0,0.0,1.0,0.0,28
24/03/2020,Gujarat,0.0,0.0,6.0,0.0,24
24/03/2020,Haryana,0.0,0.0,2.0,0.0,6
24/03/2020,Jammu & Kashmir,1.0,0.0,1.0,0.0,1
24/03/2020,Karnataka,0.0,0.0,1.0,7.0,29
24/03/2020,Kerala,0.0,0.0,13.0,1.0,32
24/03/2020,Madhya Pradesh,0.0,0.0,1.0,0.0,23
24/03/2020,Maharashtra,0.0,0.0,17.0,1.0,27
24/03/2020,Manipur,0.0,0.0,0.0,1.0,14
24/03/2020,Punjab,0.0,0.0,6.0,0.0,3
24/03/2020,Tamil Nadu,0.0,0.0,6.0,0.0,33
24/03/2020,Telangana,0.0,0.0,6.0,0.0,0
24/03/2020,Uttar Pradesh,0.0,0.0,1.0,0.0,9
24/03/2020,West Bengal,0.0,0.0,2.0,0.0,19
25/03/2020,Andhra Pradesh,0.0,0.0,2.0,0.0,28
25/03/2020,Bihar,0.0,0.0,1.0,0.0,10
25/03/2020,Chhattisgarh,0.0,0.0,0.0,2.0,22
25/03/2020,NCT of Delhi,0.0,0.0,5.0,0.0,7
25/03/2020,Goa,0.0,0.0,3.0,0.0,30
25/03/2020,Gujarat,0.0,0.0,2.0,0.0,24
25/03/2020,Haryana,0.0,0.0,1.0,0.0,6
25/03/2020,Jammu & Kashmir,0.0,0.0,5.0,0.0,1
25/03/2020,Karnataka,0.0,0.0,4.0,6.0,29
25/03/2020,Kerala,0.0,0.0,8.0,1.0,32
25/03/2020,Madhya Pradesh,1.0,0.0,7.0,0.0,23
25/03/2020,Maharashtra,0.0,0.0,15.0,0.0,27
25/03/2020,Mizoram,0.0,0.0,1.0,0.0,15
25/03/2020,Punjab,0.0,0.0,2.0,0.0,3
25/03/2020,Rajasthan,0.0,0.0,6.0,0.0,8
25/03/2020,Tamil Nadu,0.0,0.0,8.0,0.0,33
25/03/2020,Telangana,0.0,0.0,2.0,0.0,0
25/03/2020,Uttar Pradesh,0.0,0.0,2.0,1.0,9
25/03/2020,Uttarakhand,0.0,0.0,1.0,0.0,5
26/03/2020,Andaman & Nicobar Island,0.0,0.0,0.0,1.0,35
26/03/2020,Andhra Pradesh,0.0,0.0,1.0,0.0,28
26/03/2020,Bihar,0.0,0.0,3.0,0.0,10
26/03/2020,Chhattisgarh,0.0,0.0,0.0,3.0,22
26/03/2020,NCT of Delhi,0.0,0.0,4.0,0.0,7
26/03/2020,Gujarat,0.0,0.0,6.0,0.0,24
26/03/2020,Haryana,0.0,0.0,1.0,0.0,6
26/03/2020,Jammu & Kashmir,0.0,0.0,3.0,0.0,1
26/03/2020,Karnataka,1.0,0.0,2.0,1.0,29
26/03/2020,Kerala,0.0,0.0,11.0,8.0,32
26/03/2020,Madhya Pradesh,0.0,0.0,5.0,0.0,23
26/03/2020,Maharashtra,0.0,0.0,3.0,0.0,27
26/03/2020,Odisha,0.0,0.0,1.0,0.0,21
26/03/2020,Punjab,0.0,0.0,2.0,0.0,3
26/03/2020,Rajasthan,1.0,0.0,4.0,0.0,8
26/03/2020,Tamil Nadu,0.0,0.0,3.0,0.0,33
26/03/2020,Telangana,0.0,0.0,4.0,0.0,0
26/03/2020,Uttar Pradesh,0.0,0.0,4.0,0.0,9
26/03/2020,West Bengal,0.0,0.0,1.0,0.0,19
27/03/2020,Andaman & Nicobar Island,0.0,0.0,0.0,5.0,35
27/03/2020,Andhra Pradesh,0.0,0.0,2.0,0.0,28
27/03/2020,Bihar,0.0,0.0,2.0,0.0,10
27/03/2020,Chandigarh,0.0,0.0,1.0,0.0,4
27/03/2020,NCT of Delhi,0.0,0.0,1.0,0.0,7
27/03/2020,Gujarat,0.0,0.0,3.0,0.0,24
27/03/2020,Haryana,0.0,0.0,1.0,0.0,6
27/03/2020,Jammu & Kashmir,0.0,0.0,6.0,0.0,1
27/03/2020,Karnataka,1.0,0.0,4.0,4.0,29
27/03/2020,Kerala,0.0,0.0,37.0,2.0,32
27/03/2020,Madhya Pradesh,1.0,0.0,8.0,0.0,23
27/03/2020,Maharashtra,0.0,0.0,28.0,0.0,27
27/03/2020,Punjab,0.0,0.0,5.0,0.0,3
27/03/2020,Rajasthan,0.0,0.0,7.0,0.0,8
27/03/2020,Tamil Nadu,0.0,0.0,9.0,0.0,33
27/03/2020,Telangana,0.0,0.0,14.0,0.0,0
27/03/2020,Uttar Pradesh,0.0,0.0,7.0,0.0,9
27/03/2020,West Bengal,0.0,0.0,5.0,0.0,19
28/03/2020,Andaman & Nicobar Island,0.0,0.0,0.0,3.0,35
28/03/2020,Andhra Pradesh,0.0,0.0,6.0,0.0,28
28/03/2020,Bihar,0.0,0.0,2.0,0.0,10
28/03/2020,Chhattisgarh,0.0,0.0,0.0,1.0,22
28/03/2020,NCT of Delhi,0.0,0.0,9.0,0.0,7
28/03/2020,Gujarat,0.0,0.0,8.0,0.0,24
28/03/2020,Haryana,0.0,0.0,2.0,0.0,6
28/03/2020,Jammu & Kashmir,0.0,0.0,13.0,0.0,1
28/03/2020,Karnataka,0.0,0.0,5.0,7.0,29
28/03/2020,Kerala,0.0,0.0,6.0,0.0,32
28/03/2020,Madhya Pradesh,0.0,0.0,10.0,0.0,23
28/03/2020,Maharashtra,0.0,0.0,28.0,0.0,27
28/03/2020,Rajasthan,0.0,0.0,4.0,0.0,8
28/03/2020,Tamil Nadu,0.0,0.0,4.0,0.0,33
28/03/2020,Telangana,1.0,0.0,7.0,0.0,0
28/03/2020,Uttar Pradesh,0.0,0.0,16.0,0.0,9
28/03/2020,Uttarakhand,0.0,0.0,1.0,0.0,5
28/03/2020,West Bengal,1.0,0.0,2.0,0.0,19
29/03/2020,Andhra Pradesh,0.0,0.0,2.0,0.0,28
29/03/2020,Bihar,0.0,0.0,4.0,0.0,10
29/03/2020,NCT of Delhi,0.0,0.0,23.0,0.0,7
29/03/2020,Goa,0.0,0.0,2.0,0.0,30
29/03/2020,Gujarat,0.0,0.0,8.0,0.0,24
29/03/2020,Jammu & Kashmir,0.0,0.0,5.0,0.0,1
29/03/2020,Karnataka,0.0,0.0,4.0,3.0,29
29/03/2020,Kerala,1.0,0.0,13.0,6.0,32
29/03/2020,Maharashtra,0.0,0.0,22.0,0.0,27
29/03/2020,Rajasthan,0.0,0.0,5.0,0.0,8
29/03/2020,Tamil Nadu,0.0,0.0,4.0,4.0,33
29/03/2020,Telangana,0.0,0.0,3.0,0.0,0
29/03/2020,Uttar Pradesh,0.0,0.0,7.0,0.0,9
29/03/2020,Uttarakhand,0.0,0.0,1.0,0.0,5
29/03/2020,West Bengal,0.0,0.0,3.0,0.0,19
30/03/2020,Andaman & Nicobar Island,0.0,0.0,0.0,1.0,35
30/03/2020,Andhra Pradesh,0.0,0.0,2.0,0.0,28
30/03/2020,Chandigarh,0.0,0.0,5.0,0.0,4
30/03/2020,Chhattisgarh,0.0,0.0,1.0,0.0,22
30/03/2020,NCT of Delhi,0.0,0.0,25.0,0.0,7
30/03/2020,Gujarat,1.0,0.0,6.0,0.0,24
30/03/2020,Haryana,0.0,0.0,1.0,0.0,6
30/03/2020,Jammu & Kashmir,0.0,0.0,11.0,0.0,1
30/03/2020,Karnataka,0.0,0.0,2.0,3.0,29
30/03/2020,Kerala,0.0,0.0,28.0,4.0,32
30/03/2020,Madhya Pradesh,0.0,0.0,8.0,0.0,23
30/03/2020,Maharashtra,0.0,0.0,17.0,0.0,27
30/03/2020,Punjab,0.0,0.0,3.0,0.0,3
30/03/2020,Rajasthan,0.0,0.0,20.0,0.0,8
30/03/2020,Tamil Nadu,0.0,0.0,17.0,0.0,33
30/03/2020,Telangana,0.0,0.0,7.0,0.0,0
30/03/2020,Uttar Pradesh,0.0,0.0,24.0,0.0,9
30/03/2020,West Bengal,0.0,0.0,1.0,0.0,19
31/03/2020,Andhra Pradesh,0.0,0.0,21.0,0.0,28
31/03/2020,Assam,0.0,0.0,1.0,0.0,18
31/03/2020,Bihar,0.0,0.0,6.0,0.0,10
31/03/2020,Chandigarh,0.0,0.0,2.0,0.0,4
31/03/2020,Chhattisgarh,0.0,0.0,0.0,1.0,22
31/03/2020,NCT of Delhi,0.0,0.0,23.0,0.0,7
31/03/2020,Gujarat,0.0,0.0,4.0,0.0,24
31/03/2020,Haryana,0.0,0.0,7.0,0.0,6
31/03/2020,Jammu & Kashmir,0.0,0.0,6.0,0.0,1
31/03/2020,Jharkhand,0.0,0.0,1.0,0.0,20
31/03/2020,Karnataka,0.0,0.0,12.0,1.0,29
31/03/2020,Kerala,0.0,0.0,7.0,0.0,32
31/03/2020,Madhya Pradesh,0.0,0.0,19.0,0.0,23
31/03/2020,Maharashtra,0.0,0.0,82.0,0.0,27
31/03/2020,Odisha,0.0,0.0,1.0,0.0,21
31/03/2020,Punjab,0.0,0.0,1.0,0.0,3
31/03/2020,Rajasthan,0.0,0.0,14.0,0.0,8
31/03/2020,Tamil Nadu,0.0,0.0,57.0,0.0,33
31/03/2020,Telangana,0.0,0.0,20.0,0.0,0
31/03/2020,Uttar Pradesh,0.0,0.0,8.0,0.0,9
31/03/2020,West Bengal,1.0,0.0,14.0,0.0,19
01/04/2020,Andhra Pradesh,0.0,0.0,67.0,0.0,28
01/04/2020,Assam,0.0,0.0,15.0,0.0,18
01/04/2020,Bihar,0.0,0.0,3.0,0.0,10
01/04/2020,Chandigarh,0.0,0.0,2.0,0.0,4
01/04/2020,NCT of Delhi,0.0,0.0,32.0,0.0,7
01/04/2020,Gujarat,0.0,0.0,13.0,0.0,24
01/04/2020,Jammu & Kashmir,0.0,0.0,7.0,0.0,1
01/04/2020,Karnataka,0.0,0.0,8.0,1.0,29
01/04/2020,Kerala,0.0,0.0,24.0,0.0,32
01/04/2020,Madhya Pradesh,0.0,0.0,32.0,0.0,23
01/04/2020,Maharashtra,0.0,0.0,33.0,0.0,27
01/04/2020,Odisha,0.0,0.0,1.0,0.0,21
01/04/2020,Puducherry,0.0,0.0,2.0,0.0,34
01/04/2020,Punjab,0.0,0.0,4.0,0.0,3
01/04/2020,Rajasthan,0.0,0.0,27.0,0.0,8
01/04/2020,Tamil Nadu,0.0,0.0,110.0,0.0,33
01/04/2020,Telangana,0.0,0.0,30.0,0.0,0
01/04/2020,Uttar Pradesh,0.0,0.0,13.0,0.0,9
02/04/2020,Andhra Pradesh,0.0,0.0,38.0,0.0,28
02/04/2020,Arunanchal Pradesh,0.0,0.0,1.0,0.0,12
02/04/2020,Bihar,0.0,0.0,5.0,0.0,10
02/04/2020,Chandigarh,0.0,0.0,1.0,0.0,4
02/04/2020,NCT of Delhi,0.0,0.0,141.0,0.0,7
02/04/2020,Gujarat,0.0,0.0,1.0,0.0,24
02/04/2020,Haryana,0.0,0.0,6.0,0.0,6
02/04/2020,Himachal Pradesh,0.0,0.0,3.0,0.0,2
02/04/2020,Jammu & Kashmir,0.0,0.0,8.0,0.0,1
02/04/2020,Jharkhand,0.0,0.0,1.0,0.0,20
02/04/2020,Karnataka,0.0,0.0,14.0,0.0,29
02/04/2020,Kerala,0.0,0.0,21.0,0.0,32
02/04/2020,Madhya Pradesh,0.0,0.0,9.0,0.0,23
02/04/2020,Maharashtra,1.0,0.0,87.0,0.0,27
02/04/2020,Manipur,0.0,0.0,1.0,0.0,14
02/04/2020,Puducherry,0.0,0.0,2.0,0.0,34
02/04/2020,Punjab,0.0,0.0,1.0,0.0,3
02/04/2020,Rajasthan,0.0,0.0,13.0,0.0,8
02/04/2020,Tamil Nadu,0.0,0.0,75.0,0.0,33
02/04/2020,Telangana,0.0,0.0,27.0,0.0,0
02/04/2020,Uttar Pradesh,0.0,0.0,11.0,0.0,9
02/04/2020,Uttarakhand,0.0,0.0,3.0,0.0,5
02/04/2020,West Bengal,0.0,0.0,16.0,0.0,19
03/04/2020,Andhra Pradesh,0.0,0.0,15.0,0.0,28
03/04/2020,Assam,0.0,0.0,7.0,0.0,18
03/04/2020,Bihar,0.0,0.0,2.0,0.0,10
03/04/2020,NCT of Delhi,0.0,0.0,93.0,0.0,7
03/04/2020,Goa,0.0,0.0,1.0,0.0,30
03/04/2020,Gujarat,0.0,0.0,7.0,0.0,24
03/04/2020,Haryana,0.0,0.0,9.0,0.0,6
03/04/2020,Jammu & Kashmir,0.0,0.0,5.0,0.0,1
03/04/2020,Karnataka,1.0,0.0,3.0,0.0,29
03/04/2020,Kerala,0.0,0.0,9.0,0.0,32
03/04/2020,Jammu & Kashmir,0.0,0.0,1.0,0.0,1
03/04/2020,Madhya Pradesh,0.0,0.0,47.0,0.0,23
03/04/2020,Maharashtra,3.0,0.0,61.0,0.0,27
03/04/2020,Odisha,0.0,0.0,15.0,0.0,21
03/04/2020,Punjab,0.0,0.0,6.0,0.0,3
03/04/2020,Rajasthan,0.0,0.0,46.0,0.0,8
03/04/2020,Tamil Nadu,0.0,0.0,102.0,0.0,33
03/04/2020,Telangana,0.0,0.0,75.0,0.0,0
03/04/2020,Uttar Pradesh,0.0,0.0,46.0,0.0,9
03/04/2020,Uttarakhand,0.0,0.0,6.0,0.0,5
04/04/2020,Andhra Pradesh,0.0,0.0,28.0,0.0,28
04/04/2020,Assam,0.0,0.0,3.0,0.0,18
04/04/2020,Bihar,0.0,0.0,1.0,0.0,10
04/04/2020,Chhattisgarh,0.0,0.0,1.0,0.0,22
04/04/2020,NCT of Delhi,0.0,0.0,59.0,0.0,7
04/04/2020,Goa,0.0,0.0,1.0,0.0,30
04/04/2020,Gujarat,0.0,0.0,13.0,0.0,24
04/04/2020,Haryana,0.0,0.0,26.0,0.0,6
04/04/2020,Himachal Pradesh,0.0,0.0,7.0,0.0,2
04/04/2020,Jammu & Kashmir,0.0,0.0,17.0,0.0,1
04/04/2020,Karnataka,0.0,0.0,16.0,0.0,29
04/04/2020,Kerala,0.0,0.0,11.0,0.0,32
04/04/2020,Madhya Pradesh,0.0,0.0,25.0,0.0,23
04/04/2020,Maharashtra,2.0,0.0,146.0,0.0,27
04/04/2020,Odisha,0.0,0.0,1.0,0.0,21
04/04/2020,Punjab,1.0,0.0,11.0,0.0,3
04/04/2020,Rajasthan,0.0,0.0,27.0,0.0,8
04/04/2020,Tamil Nadu,0.0,0.0,74.0,0.0,33
04/04/2020,Telangana,0.0,0.0,43.0,0.0,0
04/04/2020,Uttar Pradesh,0.0,0.0,60.0,0.0,9
04/04/2020,Uttarakhand,0.0,0.0,6.0,0.0,5
05/04/2020,Andhra Pradesh,0.0,0.0,64.0,0.0,28
05/04/2020,NCT of Delhi,0.0,0.0,58.0,0.0,7
05/04/2020,Gujarat,1.0,0.0,19.0,0.0,24
05/04/2020,Haryana,0.0,0.0,6.0,0.0,6
05/04/2020,Himachal Pradesh,0.0,0.0,1.0,0.0,2
05/04/2020,Jammu & Kashmir,0.0,0.0,14.0,0.0,1
05/04/2020,Jharkhand,0.0,0.0,1.0,0.0,20
05/04/2020,Karnataka,0.0,0.0,7.0,0.0,29
05/04/2020,Kerala,0.0,0.0,8.0,0.0,32
05/04/2020,Madhya Pradesh,0.0,0.0,14.0,0.0,23
05/04/2020,Maharashtra,1.0,0.0,111.0,0.0,27
05/04/2020,Odisha,0.0,0.0,18.0,0.0,21
05/04/2020,Punjab,0.0,0.0,3.0,0.0,3
05/04/2020,Rajasthan,0.0,0.0,60.0,0.0,8
05/04/2020,Tamil Nadu,0.0,0.0,86.0,0.0,33
05/04/2020,Telangana,0.0,0.0,62.0,0.0,0
05/04/2020,Uttar Pradesh,1.0,0.0,43.0,0.0,9
05/04/2020,Uttarakhand,0.0,0.0,4.0,0.0,5
05/04/2020,West Bengal,0.0,0.0,27.0,0.0,19
06/04/2020,Andhra Pradesh,0.0,0.0,47.0,0.0,28
06/04/2020,NCT of Delhi,0.0,0.0,22.0,0.0,7
06/04/2020,Gujarat,0.0,0.0,18.0,0.0,24
06/04/2020,Haryana,0.0,0.0,20.0,0.0,6
06/04/2020,Himachal Pradesh,0.0,0.0,4.0,0.0,2
06/04/2020,Jammu & Kashmir,0.0,0.0,3.0,0.0,1
06/04/2020,Jharkhand,0.0,0.0,1.0,0.0,20
06/04/2020,Karnataka,0.0,0.0,12.0,0.0,29
06/04/2020,Kerala,0.0,0.0,13.0,0.0,32
06/04/2020,Madhya Pradesh,0.0,0.0,63.0,0.0,23
06/04/2020,Maharashtra,0.0,0.0,121.0,0.0,27
06/04/2020,Odisha,0.0,0.0,1.0,0.0,21
06/04/2020,Punjab,0.0,0.0,11.0,0.0,3
06/04/2020,Rajasthan,0.0,0.0,35.0,0.0,8
06/04/2020,Tamil Nadu,0.0,0.0,50.0,0.0,33
06/04/2020,Telangana,0.0,0.0,30.0,0.0,0
06/04/2020,Tripura,0.0,0.0,1.0,0.0,16
06/04/2020,Uttar Pradesh,0.0,0.0,27.0,0.0,9
06/04/2020,Uttarakhand,0.0,0.0,5.0,0.0,5
07/04/2020,Andhra Pradesh,0.0,0.0,11.0,0.0,28
07/04/2020,Assam,0.0,0.0,2.0,0.0,18
07/04/2020,Bihar,0.0,0.0,6.0,0.0,10
07/04/2020,NCT of Delhi,0.0,0.0,51.0,0.0,7
07/04/2020,Gujarat,0.0,0.0,29.0,0.0,24
07/04/2020,Haryana,0.0,0.0,33.0,0.0,6
07/04/2020,Himachal Pradesh,0.0,0.0,9.0,0.0,2
07/04/2020,Jammu & Kashmir,0.0,0.0,16.0,0.0,1
07/04/2020,Karnataka,1.0,0.0,11.0,0.0,29
07/04/2020,Kerala,1.0,0.0,8.0,0.0,32
07/04/2020,Madhya Pradesh,0.0,0.0,34.0,0.0,23
07/04/2020,Maharashtra,0.0,0.0,150.0,0.0,27
07/04/2020,Odisha,1.0,0.0,1.0,0.0,21
07/04/2020,Punjab,0.0,0.0,20.0,0.0,3
07/04/2020,Rajasthan,0.0,0.0,42.0,0.0,8
07/04/2020,Tamil Nadu,0.0,0.0,69.0,0.0,33
07/04/2020,Telangana,0.0,0.0,40.0,0.0,0
07/04/2020,Uttar Pradesh,0.0,0.0,27.0,0.0,9
07/04/2020,West Bengal,0.0,0.0,11.0,0.0,19
08/04/2020,Andaman & Nicobar Island,0.0,0.0,0.0,1.0,35
08/04/2020,Andhra Pradesh,0.0,0.0,34.0,0.0,28
